"Competitive Bid Service Area ID","Competitive Bid Service Area Name","Company Name","DBA Name","Address","Address 2","City","State","Zip","Zip Plus 4","Phone","Toll-Free Telephone","Product Category Name","Competitive Bid?"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10694","141 W LINCOLN HWY                                      ","                                                       ","EXTON                         ","PA","19341","    ","(610)363-1008","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 10896","629 W LANCASTER AVE                                    ","                                                       ","WAYNE                         ","PA","19087","    ","(610)706-8872","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #11040","131 E MAIN ST                                          ","                                                       ","HUMMELSTOWN                   ","PA","17036","    ","(717)566-3209","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #17732","456 N 5TH ST                                           ","                                                       ","PHILADELPHIA                  ","PA","19123","    ","(215)592-0104","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMAC Y#11136","314 S 5TH ST                                           ","                                                       ","PHILADELPHIA                  ","PA","19106","    ","(215)923-1289","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #17741","1000 S BROAD ST                                        ","                                                       ","PHILADELPHIA                  ","PA","19146","    ","(215)772-3009","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","MEGS PHARMACY INC                                                     ","CRIVITZ PHARMACY","710 MAIN AVE                                           ","                                                       ","CRIVITZ                       ","WI","54114","    ","(715)854-7425","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY 01775","1058 HOPE ST                                           ","                                                       ","STAMFORD                      ","CT","06907","    ","(203)325-5172","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY 07916","292 SPIELMAN HWY                                       ","                                                       ","BURLINGTON                    ","CT","06013","    ","(860)673-8006","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CONNECTICUT CVS PHARMACY, LLC #0414","54 E HIGH ST                                           ","                                                       ","EAST HAMPTON                  ","CT","06424","    ","(860)267-6853","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY #00071","989 BOSTON POST RD                                     ","                                                       ","MILFORD                       ","CT","06460","    ","(203)783-9058","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY #02475","122 E PUTNAM AVE                                       ","                                                       ","COS COB                       ","CT","06807","    ","(203)422-2129","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY #02896","675 WASHINGTON ST                                      ","                                                       ","MIDDLETOWN                    ","CT","06457","    ","(860)344-1320","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY #02839","2005 NORWICH NEW LONDON TPKE                           ","                                                       ","UNCASVILLE                    ","CT","06382","    ","(860)848-3202","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","CONNECTICUT CVS PHARMACY, L.L.C.                                      ","CVS PHARMACY #03835","72 BERLIN RD                                           ","                                                       ","CROMWELL                      ","CT","06416","    ","(860)613-0499","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY 08529","3134 11TH ST                                           ","                                                       ","ROCKFORD                      ","IL","61109","    ","(815)398-0048","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY #08530","6506 N ALPINE RD                                       ","                                                       ","LOVES PARK                    ","IL","61111","    ","(815)633-6666","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY #08531","110 S ALPINE RD                                        ","                                                       ","ROCKFORD                      ","IL","61108","    ","(815)399-1015","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY #08533","721 W SOUTH ST                                         ","                                                       ","FREEPORT                      ","IL","61032","    ","(815)232-6129","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY #08536","3718 N MAIN ST                                         ","                                                       ","ROCKFORD                      ","IL","61103","    ","(815)877-9620","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY 08548","2454 S ALPINE RD                                       ","                                                       ","ROCKFORD                      ","IL","61108","    ","(815)399-5421","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","HIGHLAND PARK CVS LLC                                                 ","CVS PHARMACY #08501","8325 LEMONT RD                                         ","                                                       ","DARIEN                        ","IL","60561","    ","(630)427-0523","","Blood Glucose Monitors & Supplies: Mail Order","N"
